Date Invoiced,Date Paid,No. Days taken to Pay,Client Name,Invoice Reference,Invoice Amount,Paid Amount,Is Duplicate,Payment Status,Is Late,Invoice Month,Invoice Year,Payment Month,Payment Year,Is Outstanding,Amount Due
2023-10-31,2023-11-21,21,9,2023-6599,15015.46,15015.46,True,Fully Paid,False,2023-10,2023,2023-11,2023,False,0.0
2023-11-30,2023-12-22,22,9,2023-6644,15015.46,15015.46,True,Fully Paid,False,2023-11,2023,2023-12,2023,False,0.0
2023-12-31,2024-05-09,130,9,2023-6688,15015.46,15015.46,True,Fully Paid,True,2023-12,2023,2024-05,2024,False,0.0
2024-01-31,2024-05-09,99,9,2024-6724,15015.46,15015.46,True,Fully Paid,True,2024-01,2024,2024-05,2024,False,0.0
2024-02-29,2024-05-09,70,9,2024-6758,15015.46,15015.46,True,Fully Paid,True,2024-02,2024,2024-05,2024,False,0.0
2024-03-29,2024-05-09,41,9,2024-6794,15015.46,15015.46,True,Fully Paid,True,2024-03,2024,2024-05,2024,False,0.0
2024-04-30,2024-05-27,27,9,2024-6823,15015.46,15015.46,True,Fully Paid,False,2024-04,2024,2024-05,2024,False,0.0
2022-09-30,2022-11-25,56,9,2022-6096,22088.32,22088.32,True,Fully Paid,True,2022-09,2022,2022-11,2022,False,0.0
2022-11-30,2022-12-27,27,9,2022-6166,22088.32,22088.32,True,Fully Paid,False,2022-11,2022,2022-12,2022,False,0.0
2022-12-31,2023-01-23,23,9,2022-6226,22088.32,22088.32,True,Fully Paid,False,2022-12,2022,2023-01,2023,False,0.0
2023-01-31,2023-02-23,23,9,2023-6261,22088.32,22088.32,True,Fully Paid,False,2023-01,2023,2023-02,2023,False,0.0
2023-02-28,2023-03-22,22,9,2023-6315,22088.32,22088.32,True,Fully Paid,False,2023-02,2023,2023-03,2023,False,0.0
2023-03-31,2023-04-19,19,9,2023-6348,22088.32,22088.32,True,Fully Paid,False,2023-03,2023,2023-04,2023,False,0.0
2023-04-28,2023-05-08,10,9,2023-6376,22088.32,22088.32,True,Fully Paid,False,2023-04,2023,2023-05,2023,False,0.0
2023-05-31,2023-07-03,33,9,2023-6420,22088.32,22088.32,True,Fully Paid,True,2023-05,2023,2023-07,2023,False,0.0
2023-06-30,2023-07-24,24,9,2023-6447,22088.32,22088.32,True,Fully Paid,False,2023-06,2023,2023-07,2023,False,0.0
2023-07-31,2023-08-28,28,9,2023-6476,22088.32,22088.32,True,Fully Paid,False,2023-07,2023,2023-08,2023,False,0.0
2023-08-31,2023-09-22,22,9,2023-6527,22088.32,22088.32,True,Fully Paid,False,2023-08,2023,2023-09,2023,False,0.0
2023-09-28,2023-10-23,25,9,2023-6543,22088.32,22088.32,True,Fully Paid,False,2023-09,2023,2023-10,2023,False,0.0
2023-10-31,2023-11-21,21,9,2023-6599,22088.32,22088.32,True,Fully Paid,False,2023-10,2023,2023-11,2023,False,0.0
2023-11-30,2023-12-22,22,9,2023-6644,22088.32,22088.32,True,Fully Paid,False,2023-11,2023,2023-12,2023,False,0.0
2023-12-31,2024-05-09,130,9,2023-6688,22088.32,22088.32,True,Fully Paid,True,2023-12,2023,2024-05,2024,False,0.0
2024-01-31,2024-05-09,99,9,2024-6724,22088.32,22088.32,True,Fully Paid,True,2024-01,2024,2024-05,2024,False,0.0
2024-03-29,2024-05-09,41,9,2024-6794,22088.32,22088.32,True,Fully Paid,True,2024-03,2024,2024-05,2024,False,0.0
2024-04-30,2024-05-27,27,9,2024-6823,22088.32,22088.32,True,Fully Paid,False,2024-04,2024,2024-05,2024,False,0.0
2023-03-23,2023-04-19,27,9,2023-6337,15173.93,15173.93,False,Fully Paid,False,2023-03,2023,2023-04,2023,False,0.0
2023-07-31,2023-08-28,28,9,2023-6476,15173.93,15173.93,True,Fully Paid,False,2023-07,2023,2023-08,2023,False,0.0
2022-04-28,2022-04-28,0,9,2022-5876,5497.8,5497.8,True,Fully Paid,False,2022-04,2022,2022-04,2022,False,0.0
2015-04-30,2015-09-20,143,10,2015-15683,177628.16,177628.16,False,Fully Paid,True,2015-04,2015,2015-09,2015,False,0.0
2014-12-31,2015-06-01,152,10,2014-14647,88423.03,88423.03,False,Fully Paid,True,2014-12,2014,2015-06,2015,False,0.0
2015-10-29,2016-07-14,259,10,2015-20152683,75505.23,75505.23,False,Fully Paid,True,2015-10,2015,2016-07,2016,False,0.0
2014-12-31,2016-05-11,497,10,2014-14650,118573.03,52699.13,True,Partially Paid,True,2014-12,2014,2016-05,2016,True,65873.9
2014-12-31,2016-05-16,502,10,2014-14650,118573.03,65873.91,True,Partially Paid,True,2014-12,2014,2016-05,2016,True,52699.119999999995
2015-01-31,2016-05-16,471,10,2015-15652,118573.03,118573.03,False,Fully Paid,True,2015-01,2015,2016-05,2016,False,0.0
2015-03-31,2015-09-20,173,10,2015-15668,97826.75,97826.75,True,Fully Paid,True,2015-03,2015,2015-09,2015,False,0.0
2015-06-30,2015-09-20,82,10,2015-20152469,113148.77,113148.77,True,Fully Paid,True,2015-06,2015,2015-09,2015,False,0.0
2015-06-30,2015-09-20,82,10,2015-20152469,113148.77,113148.77,True,Fully Paid,True,2015-06,2015,2015-09,2015,False,0.0
2015-07-31,2015-11-25,117,10,2015-20152506,113148.77,113148.77,False,Fully Paid,True,2015-07,2015,2015-11,2015,False,0.0
2015-08-31,2015-11-25,86,10,2015-20152569,113148.77,113148.77,False,Fully Paid,True,2015-08,2015,2015-11,2015,False,0.0
2015-12-31,2016-11-17,322,10,2015-20152805,113148.77,113148.77,False,Fully Paid,True,2015-12,2015,2016-11,2016,False,0.0
2014-09-30,2015-02-16,139,10,2014-14618,49640.59,49640.59,True,Fully Paid,True,2014-09,2014,2015-02,2015,False,0.0
2015-01-31,2015-06-01,121,10,2015-15653,49640.59,49640.59,False,Fully Paid,True,2015-01,2015,2015-06,2015,False,0.0
2015-01-31,2016-07-26,542,10,2015-15654,49640.59,4964.06,True,Partially Paid,True,2015-01,2015,2016-07,2016,True,44676.53
2015-01-31,2016-07-26,542,10,2015-15654,49640.59,9928.12,True,Partially Paid,True,2015-01,2015,2016-07,2016,True,39712.469999999994
2015-01-31,2016-08-02,549,10,2015-15654,49640.59,34748.41,True,Partially Paid,True,2015-01,2015,2016-08,2016,True,14892.179999999993
2015-03-31,2015-09-20,173,10,2015-15668,49377.1,49377.1,True,Fully Paid,True,2015-03,2015,2015-09,2015,False,0.0
2014-12-31,2015-02-16,47,10,2014-14618,32276.48,32276.48,True,Fully Paid,True,2014-12,2014,2015-02,2015,False,0.0
2015-03-31,2016-08-02,490,10,2015-15674,32276.48,32276.48,False,Fully Paid,True,2015-03,2015,2016-08,2016,False,0.0
2016-02-29,2017-12-18,658,10,2016-20162913,40989.94,40989.94,False,Fully Paid,True,2016-02,2016,2017-12,2017,False,0.0
2015-03-31,2016-05-16,412,10,2015-15675,24231.37,24231.37,False,Fully Paid,True,2015-03,2015,2016-05,2016,False,0.0
2016-04-30,2017-12-18,597,10,2016-20163034,20618.93,20618.93,False,Fully Paid,True,2016-04,2016,2017-12,2017,False,0.0
2015-09-09,2015-11-11,63,11,2015-20152608,16937.3,16937.3,True,Fully Paid,True,2015-09,2015,2015-11,2015,False,0.0
2015-09-09,2015-11-11,63,11,2015-20152609,21346.75,21346.75,True,Fully Paid,True,2015-09,2015,2015-11,2015,False,0.0
2014-10-31,2015-09-09,313,11,2014-20142193,9141.82,9141.82,False,Fully Paid,True,2014-10,2014,2015-09,2015,False,0.0
2014-10-31,2015-09-09,313,11,2014-20142194,9141.82,9141.82,False,Fully Paid,True,2014-10,2014,2015-09,2015,False,0.0
2015-01-29,2015-09-09,223,11,2015-20152277,9141.82,9141.82,False,Fully Paid,True,2015-01,2015,2015-09,2015,False,0.0
2015-01-29,2015-09-09,223,11,2015-20152278,9141.82,9141.82,False,Fully Paid,True,2015-01,2015,2015-09,2015,False,0.0
2015-09-09,2015-11-11,63,11,2015-20152608,7121.77,7121.77,True,Fully Paid,True,2015-09,2015,2015-11,2015,False,0.0
2015-09-09,2015-11-11,63,11,2015-20152609,7121.77,7121.77,True,Fully Paid,True,2015-09,2015,2015-11,2015,False,0.0
2015-09-09,2015-11-11,63,11,2015-20152609,7121.77,7121.77,True,Fully Paid,True,2015-09,2015,2015-11,2015,False,0.0
2019-11-30,2020-01-22,53,12,2019-4981,649377.99,649377.99,False,Fully Paid,True,2019-11,2019,2020-01,2020,False,0.0
2019-10-20,2020-01-22,94,12,2019-4933,320050.39,320050.39,False,Fully Paid,True,2019-10,2019,2020-01,2020,False,0.0
2019-10-13,2020-02-23,133,12,2019-4923,16764.83,16764.83,False,Fully Paid,True,2019-10,2019,2020-02,2020,False,0.0
2019-12-30,2020-03-08,69,13,2019-5005,622358.91,581792.67,True,Partially Paid,True,2019-12,2019,2020-03,2020,True,40566.23999999999
2019-12-30,2023-10-31,1401,13,2019-5005,622358.91,40566.24,True,Partially Paid,True,2019-12,2019,2023-10,2023,True,581792.67
2019-10-31,2020-01-06,67,13,2019-4958,727461.04,692820.03,True,Partially Paid,True,2019-10,2019,2020-01,2020,True,34641.01000000001
2019-10-31,2023-10-31,1461,13,2019-4958,727461.04,34641.0,True,Partially Paid,True,2019-10,2019,2023-10,2023,True,692820.04
2019-10-31,2020-01-13,74,13,2019-4959,636130.96,600576.94,True,Partially Paid,True,2019-10,2019,2020-01,2020,True,35554.02000000002
2019-10-31,2023-10-31,1461,13,2019-4959,636130.96,35554.01,True,Partially Paid,True,2019-10,2019,2023-10,2023,True,600576.95
2019-10-23,2020-01-06,75,13,2019-4935,437752.27,437752.27,True,Fully Paid,True,2019-10,2019,2020-01,2020,False,0.0
2023-11-30,2024-02-29,91,13,2023-6637,456969.0,435208.57,False,Partially Paid,True,2023-11,2023,2024-02,2024,True,21760.429999999993
2019-12-30,2020-03-08,69,13,2019-5005,267638.47,267638.47,True,Fully Paid,True,2019-12,2019,2020-03,2020,False,0.0
2022-07-29,2022-09-02,35,13,2022-5973,366318.96,366318.96,True,Fully Paid,True,2022-07,2022,2022-09,2022,False,0.0
2022-10-13,2022-12-31,79,13,2022-6106,246181.68,229736.78,True,Partially Paid,True,2022-10,2022,2022-12,2022,True,16444.899999999994
2023-03-10,2023-06-01,83,13,2023-6325,259487.91,259487.91,True,Fully Paid,True,2023-03,2023,2023-06,2023,False,0.0
2023-11-30,2024-02-29,91,13,2023-6638,259487.91,247131.35,False,Partially Paid,True,2023-11,2023,2024-02,2024,True,12356.559999999998
2019-10-31,2020-01-13,74,13,2019-4959,293246.36,293246.36,True,Fully Paid,True,2019-10,2019,2020-01,2020,False,0.0
2019-10-23,2020-06-23,244,13,2019-4935,370954.47,7914.98,True,Partially Paid,True,2019-10,2019,2020-06,2020,True,363039.49
2019-10-23,2020-01-06,75,13,2019-4935,370954.47,311804.42,True,Partially Paid,True,2019-10,2019,2020-01,2020,True,59150.04999999999
2019-10-23,2023-10-31,1469,13,2019-4935,370954.47,51235.06,True,Partially Paid,True,2019-10,2019,2023-10,2023,True,319719.41
2022-12-08,2023-01-24,47,13,2022-6170,294677.13,294677.13,True,Fully Paid,True,2022-12,2022,2023-01,2023,False,0.0
2024-02-14,2024-05-01,77,13,2024-6740,294677.13,280644.88,False,Partially Paid,True,2024-02,2024,2024-05,2024,True,14032.25
2019-10-23,2020-01-06,75,13,2019-4935,251790.87,251790.87,True,Fully Paid,True,2019-10,2019,2020-01,2020,False,0.0
2022-07-07,2023-03-03,239,13,2022-5962,198507.28,189054.56,False,Partially Paid,True,2022-07,2022,2023-03,2023,True,9452.720000000001
2022-09-02,2022-12-05,94,13,2022-6033,237226.71,219391.66,True,Partially Paid,True,2022-09,2022,2022-12,2022,True,17835.04999999999
2022-12-16,2023-03-03,77,13,2022-6201,142020.18,135257.32,False,Partially Paid,True,2022-12,2022,2023-03,2023,True,6762.859999999986
2023-11-09,2024-01-26,78,13,2023-6622,209044.36,209044.36,False,Fully Paid,True,2023-11,2023,2024-01,2024,False,0.0
2023-11-30,2024-02-29,91,13,2023-6640,115535.24,110033.56,False,Partially Paid,True,2023-11,2023,2024-02,2024,True,5501.680000000008
2022-06-16,2022-08-31,76,13,2022-5931,151868.62,133732.04,True,Partially Paid,True,2022-06,2022,2022-08,2022,True,18136.579999999987
2023-06-08,2023-09-05,89,13,2023-6436,159680.41,152076.58,False,Partially Paid,True,2023-06,2023,2023-09,2023,True,7603.830000000016
2019-10-31,2020-01-13,74,13,2019-4959,209466.25,209466.25,True,Fully Paid,True,2019-10,2019,2020-01,2020,False,0.0
2023-07-28,2023-09-05,39,13,2023-6471,105005.35,3669.2,True,Partially Paid,True,2023-07,2023,2023-09,2023,True,101336.15000000001
2023-07-28,2023-10-31,95,13,2023-6471,105005.35,96066.3,True,Partially Paid,True,2023-07,2023,2023-10,2023,True,8939.050000000003
2022-06-16,2022-08-31,76,13,2022-5931,70786.87,70786.87,True,Fully Paid,True,2022-06,2022,2022-08,2022,False,0.0
2022-07-29,2022-09-02,35,13,2022-5973,148791.96,148791.96,True,Fully Paid,True,2022-07,2022,2022-09,2022,False,0.0
2024-01-26,2024-03-29,63,13,2024-6717,158707.75,151150.24,False,Partially Paid,True,2024-01,2024,2024-03,2024,True,7557.510000000009
2023-02-10,2023-04-28,77,13,2023-6276,105543.16,100517.29,False,Partially Paid,True,2023-02,2023,2023-04,2023,True,5025.87000000001
2019-12-23,2020-03-05,73,13,2019-5002,140656.9,140656.9,False,Fully Paid,True,2019-12,2019,2020-03,2020,False,0.0
2022-09-02,2022-12-05,94,13,2022-6033,150761.18,150761.18,True,Fully Paid,True,2022-09,2022,2022-12,2022,False,0.0
2022-12-08,2023-01-24,47,13,2022-6170,150761.18,150761.18,True,Fully Paid,True,2022-12,2022,2023-01,2023,False,0.0
2023-01-24,2023-04-06,72,13,2023-6244,150761.18,143582.07,False,Partially Paid,True,2023-01,2023,2023-04,2023,True,7179.109999999986
2022-08-18,2022-11-02,76,13,2022-6000,73655.3,70147.9,False,Partially Paid,True,2022-08,2022,2022-11,2022,True,3507.4000000000087
2023-06-14,2023-09-05,83,13,2023-6443,81094.18,77232.55,False,Partially Paid,True,2023-06,2023,2023-09,2023,True,3861.62999999999
2022-06-16,2022-08-31,76,13,2022-5931,65988.71,65988.71,True,Fully Paid,True,2022-06,2022,2022-08,2022,False,0.0
2022-10-13,2022-12-31,79,13,2022-6106,86859.25,86859.25,True,Fully Paid,True,2022-10,2022,2022-12,2022,False,0.0
2022-04-07,2022-06-02,56,13,2022-5865,109620.69,104400.66,False,Partially Paid,True,2022-04,2022,2022-06,2022,True,5220.029999999999
2022-06-14,2022-08-31,78,13,2022-5928,109620.69,104400.66,False,Partially Paid,True,2022-06,2022,2022-08,2022,True,5220.029999999999
2023-06-08,2023-09-05,89,13,2023-6435,109620.69,104400.66,False,Partially Paid,True,2023-06,2023,2023-09,2023,True,5220.029999999999
2023-11-30,2024-02-29,91,13,2023-6639,112493.23,107136.41,False,Partially Paid,True,2023-11,2023,2024-02,2024,True,5356.819999999992
2022-11-25,2022-12-28,33,13,2022-6156,40311.1,40311.1,False,Fully Paid,True,2022-11,2022,2022-12,2022,False,0.0
2023-03-10,2023-06-01,83,13,2023-6326,99834.85,99834.85,True,Fully Paid,True,2023-03,2023,2023-06,2023,False,0.0
2022-12-08,2023-03-03,85,13,2022-6169,85465.66,85465.66,True,Fully Paid,True,2022-12,2022,2023-03,2023,False,0.0
2023-01-11,2023-04-06,85,13,2023-6242,85465.66,85465.66,True,Fully Paid,True,2023-01,2023,2023-04,2023,False,0.0
2023-04-06,2023-07-28,113,13,2023-6351,74562.15,74562.15,False,Fully Paid,True,2023-04,2023,2023-07,2023,False,0.0
2023-04-11,2023-09-05,147,13,2023-6354,95133.75,95133.75,True,Fully Paid,True,2023-04,2023,2023-09,2023,False,0.0
2022-01-04,2022-04-14,100,13,2022-5766,69975.7,69975.7,True,Fully Paid,True,2022-01,2022,2022-04,2022,False,0.0
2022-02-08,2022-05-13,94,13,2022-5796,69975.7,66643.52,False,Partially Paid,True,2022-02,2022,2022-05,2022,True,3332.179999999993
2022-03-09,2022-05-13,65,13,2022-5833,69975.7,66643.52,False,Partially Paid,True,2022-03,2022,2022-05,2022,True,3332.179999999993
2022-05-26,2022-07-29,64,13,2022-5896,69975.7,69975.7,True,Fully Paid,True,2022-05,2022,2022-07,2022,False,0.0
2022-07-07,2022-10-03,88,13,2022-5961,69975.7,69975.7,True,Fully Paid,True,2022-07,2022,2022-10,2022,False,0.0
2022-09-15,2022-12-05,81,13,2022-6036,69975.7,69975.7,True,Fully Paid,True,2022-09,2022,2022-12,2022,False,0.0
2022-10-13,2022-12-31,79,13,2022-6107,69975.7,69975.7,True,Fully Paid,True,2022-10,2022,2022-12,2022,False,0.0
2022-11-11,2023-02-10,91,13,2022-6153,69975.7,69975.7,True,Fully Paid,True,2022-11,2022,2023-02,2023,False,0.0
2023-05-12,2023-09-05,116,13,2023-6403,69975.7,69975.7,True,Fully Paid,True,2023-05,2023,2023-09,2023,False,0.0
2023-07-31,2023-10-31,92,13,2023-6478,69975.7,66643.52,False,Partially Paid,True,2023-07,2023,2023-10,2023,True,3332.179999999993
2023-03-10,2023-06-01,83,13,2023-6325,83489.65,61632.26,True,Partially Paid,True,2023-03,2023,2023-06,2023,True,21857.389999999992
2023-05-19,2024-02-29,286,13,2023-6407,83489.65,79513.95,False,Partially Paid,True,2023-05,2023,2024-02,2024,True,3975.699999999997
2022-07-29,2022-10-03,66,13,2022-5972,28538.08,26351.63,True,Partially Paid,True,2022-07,2022,2022-10,2022,True,2186.4500000000007
2019-11-28,2020-02-25,89,13,2019-4968,30230.74,26172.19,True,Partially Paid,True,2019-11,2019,2020-02,2020,True,4058.550000000003
2019-11-28,2023-10-31,1433,13,2019-4968,30230.74,4058.55,True,Partially Paid,True,2019-11,2019,2023-10,2023,True,26172.190000000002
2022-09-15,2022-12-05,81,13,2022-6036,54941.62,49510.88,True,Partially Paid,True,2022-09,2022,2022-12,2022,True,5430.740000000005
2022-10-13,2022-12-31,79,13,2022-6107,54941.62,49510.88,True,Partially Paid,True,2022-10,2022,2022-12,2022,True,5430.740000000005
2022-11-11,2023-02-10,91,13,2022-6153,54941.62,49510.88,True,Partially Paid,True,2022-11,2022,2023-02,2023,True,5430.740000000005
2022-12-08,2023-03-03,85,13,2022-6169,54941.62,49035.2,True,Partially Paid,True,2022-12,2022,2023-03,2023,True,5906.4200000000055
2023-03-10,2023-06-01,83,13,2023-6324,44113.59,42012.95,False,Partially Paid,True,2023-03,2023,2023-06,2023,True,2100.6399999999994
2023-07-28,2023-09-05,39,13,2023-6470,73116.8,174.09,True,Partially Paid,True,2023-07,2023,2023-09,2023,True,72942.71
2023-07-28,2023-09-05,39,13,2023-6470,73116.8,69460.96,True,Partially Paid,True,2023-07,2023,2023-09,2023,True,3655.8399999999965
2023-03-10,2023-06-26,108,13,2023-6323,59922.56,57069.11,False,Partially Paid,True,2023-03,2023,2023-06,2023,True,2853.449999999997
2019-12-30,2020-04-02,94,13,2019-5015,41517.49,39540.47,False,Partially Paid,True,2019-12,2019,2020-04,2020,True,1977.0199999999968
2019-11-28,2020-02-25,89,13,2019-4968,58005.55,58005.55,True,Fully Paid,True,2019-11,2019,2020-02,2020,False,0.0
2022-10-13,2022-12-31,79,13,2022-6105,32931.05,31362.9,False,Partially Paid,True,2022-10,2022,2022-12,2022,True,1568.1500000000015
2022-01-04,2022-04-14,100,13,2022-5766,63755.24,56800.12,True,Partially Paid,True,2022-01,2022,2022-04,2022,True,6955.119999999995
2022-07-07,2022-10-03,88,13,2022-5961,63755.24,56800.12,True,Partially Paid,True,2022-07,2022,2022-10,2022,True,6955.119999999995
2022-12-16,2023-03-03,77,13,2022-6199,63755.24,60719.28,False,Partially Paid,True,2022-12,2022,2023-03,2023,True,3035.959999999999
2023-01-11,2023-04-06,85,13,2023-6242,63755.24,56137.73,True,Partially Paid,True,2023-01,2023,2023-04,2023,True,7617.509999999995
2023-03-10,2023-06-01,83,13,2023-6326,63755.24,55827.24,True,Partially Paid,True,2023-03,2023,2023-06,2023,True,7928.0
2023-04-11,2023-09-05,147,13,2023-6354,63755.24,56489.63,True,Partially Paid,True,2023-04,2023,2023-09,2023,True,7265.610000000001
2023-05-12,2023-09-05,116,13,2023-6403,63755.24,56800.12,True,Partially Paid,True,2023-05,2023,2023-09,2023,True,6955.119999999995
2023-09-12,2023-11-29,78,13,2023-6552,63755.24,58290.51,True,Partially Paid,True,2023-09,2023,2023-11,2023,True,5464.729999999996
2022-01-04,2022-04-14,100,13,2022-5767,40164.3,38251.71,False,Partially Paid,True,2022-01,2022,2022-04,2022,True,1912.5900000000038
2022-05-26,2022-07-29,64,13,2022-5896,36265.16,31751.64,True,Partially Paid,True,2022-05,2022,2022-07,2022,True,4513.520000000004
2023-09-12,2023-11-29,78,13,2023-6552,36265.16,36265.16,True,Fully Paid,True,2023-09,2023,2023-11,2023,False,0.0
2023-09-12,2023-11-29,78,13,2023-6554,44222.02,44222.02,True,Fully Paid,True,2023-09,2023,2023-11,2023,False,0.0
2022-02-08,2022-02-18,10,13,2022-5797,39660.52,37771.92,False,Partially Paid,False,2022-02,2022,2022-02,2022,True,1888.5999999999985
2022-07-29,2022-10-03,66,13,2022-5972,23116.18,23116.18,True,Fully Paid,True,2022-07,2022,2022-10,2022,False,0.0
2019-11-28,2020-02-25,89,13,2019-4968,31578.29,31578.29,True,Fully Paid,True,2019-11,2019,2020-02,2020,False,0.0
2023-09-12,2023-11-29,78,13,2023-6554,40333.24,40333.24,True,Fully Paid,True,2023-09,2023,2023-11,2023,False,0.0
2022-12-28,2023-01-24,27,13,2022-6203,15209.82,15209.82,False,Fully Paid,False,2022-12,2022,2023-01,2023,False,0.0
2022-06-30,2022-08-31,62,13,2022-5935,14431.94,13744.7,False,Partially Paid,True,2022-06,2022,2022-08,2022,True,687.2399999999998
2023-11-09,2024-03-29,141,13,2023-6623,14431.94,13744.7,False,Partially Paid,True,2023-11,2023,2024-03,2024,True,687.2399999999998
2023-12-13,2024-03-29,107,13,2023-6675,14431.94,13744.7,False,Partially Paid,True,2023-12,2023,2024-03,2024,True,687.2399999999998
2022-12-28,2023-03-03,65,13,2022-6202,15252.87,14494.33,True,Partially Paid,True,2022-12,2022,2023-03,2023,True,758.5400000000009
2022-12-28,2023-03-06,68,13,2022-6202,15252.87,32.21,True,Partially Paid,True,2022-12,2022,2023-03,2023,True,15220.660000000002
2023-07-19,2023-10-03,76,13,2023-6469,22088.32,21036.5,False,Partially Paid,True,2023-07,2023,2023-10,2023,True,1051.8199999999997
2019-11-28,2020-02-25,89,13,2019-4968,26416.38,26416.38,True,Fully Paid,True,2019-11,2019,2020-02,2020,False,0.0
2024-01-23,2024-03-29,66,13,2024-6710,12932.54,12154.86,False,Partially Paid,True,2024-01,2024,2024-03,2024,True,777.6800000000003
2023-01-24,2023-04-06,72,13,2023-6245,10443.58,9946.27,False,Partially Paid,True,2023-01,2023,2023-04,2023,True,497.3099999999995
2019-10-31,2023-10-31,1461,13,2019-4959,15402.43,15402.43,True,Fully Paid,True,2019-10,2019,2023-10,2023,False,0.0
2023-04-06,2023-09-05,152,13,2023-6352,20776.79,19787.42,False,Partially Paid,True,2023-04,2023,2023-09,2023,True,989.3700000000026
2023-09-12,2023-11-29,78,13,2023-6553,10965.16,10443.01,False,Partially Paid,True,2023-09,2023,2023-11,2023,True,522.1499999999996
2019-10-23,2020-01-06,75,13,2019-4935,7162.06,7162.06,True,Fully Paid,True,2019-10,2019,2020-01,2020,False,0.0
2019-08-29,2019-10-23,55,14,2019-4863,437752.27,437752.27,True,Fully Paid,True,2019-08,2019,2019-10,2019,False,0.0
2019-08-29,2019-10-23,55,14,2019-4863,437752.27,437752.27,True,Fully Paid,True,2019-08,2019,2019-10,2019,False,0.0
